Episode,TotalReward,Steps,AvgReward,AvgSteps,Epsilon,BestNetworkLen,Loss
2200,-10.0,40,-10.0,40.0,0.3327795262194029,N/A,0.0045
2250,-10.0,40,-10.0,40.0,0.3245611412519779,N/A,0.0070
2300,-10.0,40,-10.0,40.0,0.31654571904563433,N/A,0.0035
2350,-10.0,40,-10.0,40.0,0.30872824719433983,N/A,0.0039
2400,-10.0,40,-10.0,40.0,0.3011038370793723,N/A,0.0049
2450,-10.0,40,-10.0,40.0,0.29366772081224507,N/A,0.0032
2500,-10.0,40,-10.0,40.0,0.28641524825313086,N/A,0.0030
2550,-10.0,40,-10.0,40.0,0.2793418841029192,N/A,0.0040
2600,-10.0,40,-10.0,40.0,0.27244320506708813,N/A,0.0158
2650,-10.0,40,-10.0,40.0,0.26571489708961893,N/A,0.0076
2700,-10.0,40,-10.0,40.0,0.25915275265522114,N/A,0.0072
2750,-10.0,40,-10.0,40.0,0.2527526681581832,N/A,0.0038
2800,-10.0,40,-10.0,40.0,0.24651064133620196,N/A,0.0079
2850,-10.0,40,-10.0,40.0,0.2404227687675873,N/A,0.0080
2900,-10.0,40,-10.0,40.0,0.23448524343027585,N/A,0.0074
2950,-10.0,40,-10.0,40.0,0.2286943523211281,N/A,0.0019
3000,-10.0,40,-10.0,40.0,0.22304647413401948,N/A,0.0017
3050,-10.0,40,-10.0,40.0,0.21753807699527364,N/A,0.0035
3100,-10.0,40,-10.0,40.0,0.21216571625502262,N/A,0.0086
3150,-10.0,40,-10.0,40.0,0.20692603233311097,N/A,0.0014
3200,-10.0,40,-10.0,40.0,0.2018157486181985,N/A,0.0035
3250,-10.0,40,-10.0,40.0,0.19683166941874727,N/A,0.0048
3300,-10.0,40,-10.0,40.0,0.1919706779646106,N/A,0.0014
3350,-10.0,40,-10.0,40.0,0.18722973445797636,N/A,0.0053
3400,-10.0,40,-10.0,40.0,0.1826058741724434,N/A,0.0044
3450,-10.0,40,-10.0,40.0,0.17809620559904438,N/A,0.0010
3500,-10.0,40,-10.0,40.0,0.17369790863805412,N/A,0.0015
3550,-10.0,40,-10.0,40.0,0.1694082328354539,N/A,0.0041
3600,-10.0,40,-10.0,40.0,0.1652244956629483,N/A,0.0016
3650,-10.0,40,-10.0,40.0,0.1611440808404587,N/A,0.0018
3700,-10.0,40,-10.0,40.0,0.1571644367000449,N/A,0.0041
3750,-10.0,40,-10.0,40.0,0.15328307459023202,N/A,0.0016
3800,-10.0,40,-10.0,40.0,0.1494975673197442,N/A,0.0030
3850,-10.0,40,-10.0,40.0,0.1458055476396719,N/A,0.0021
3900,-10.0,40,-10.0,40.0,0.1422047067631241,N/A,0.0020
3950,-10.0,40,-10.0,40.0,0.13869279292143966,N/A,0.0061
4000,-10.0,40,-10.0,40.0,0.13526760995605422,N/A,0.0023
4050,-10.0,40,-10.0,40.0,0.1319270159451434,N/A,0.0035
4100,-10.0,40,-10.0,40.0,0.12866892186418147,N/A,0.0085
4150,-10.0,40,-10.0,40.0,0.12549129027958048,N/A,0.0011
4200,-10.0,40,-10.0,40.0,0.12239213407459068,N/A,0.0016
4250,-10.0,40,-10.0,40.0,0.11936951520666646,N/A,0.0079
4300,-10.0,40,-10.0,40.0,0.1164215434955208,N/A,0.0015
4350,-10.0,40,-10.0,40.0,0.11354637544110997,N/A,0.0073
4400,-10.0,40,-10.0,40.0,0.11074221307080971,N/A,0.0018
4450,-10.0,40,-10.0,40.0,0.1080073028150614,N/A,0.0018
4500,-10.0,40,-10.0,40.0,0.10533993441078586,N/A,0.0018
4550,-10.0,40,-10.0,40.0,0.10273843983187857,N/A,0.0017
4600,-10.0,40,-10.0,40.0,0.1002011922461172,N/A,0.0048
4650,-10.0,40,-10.0,40.0,0.09772660499783015,N/A,0.0006
4700,-10.0,40,-10.0,40.0,0.09531313061568897,N/A,0.0018
4750,-10.0,40,-10.0,40.0,0.09295925984500425,N/A,0.0012
4800,-10.0,40,-10.0,40.0,0.09066352070392071,N/A,0.0010
4850,-10.0,40,-10.0,40.0,0.08842447756292034,N/A,0.0070
4900,-10.0,40,-10.0,40.0,0.08624073024705824,N/A,0.0027
4950,-10.0,40,-10.0,40.0,0.0841109131603698,N/A,0.0009
5000,-10.0,40,-10.0,40.0,0.0820336944319021,N/A,0.0026
