Episode,TotalReward,Steps,AvgReward,AvgSteps,Epsilon,BestNetworkLen,Loss
1600,-5.0,65,-5.0,65.0,0.44923907734991153,62,0.0001
1650,-5.0,65,-5.0,65.0,0.4381445856844652,62,0.0008
1700,-5.0,65,-5.0,65.0,0.4273240856451275,62,0.0008
1750,-5.0,65,-5.0,65.0,0.41677081068382765,62,0.0008
1800,-5.0,65,-5.0,65.0,0.406478161360422,62,0.0001
1850,-5.0,65,-5.0,65.0,0.396439701215766,62,0.0008
1900,-5.0,65,-5.0,65.0,0.3866491527467055,62,0.0006
1950,-5.0,65,-5.0,65.0,0.3771003934804696,62,0.0009
2000,-5.0,65,-5.0,65.0,0.3677874521460121,62,0.0007
2050,-5.0,65,-5.0,65.0,0.3587045049399047,62,0.0001
2100,-5.0,65,-5.0,65.0,0.34984587188445015,62,0.0035
2150,-5.0,65,-5.0,65.0,0.34120601327573535,62,0.0004
2200,-5.0,65,-5.0,65.0,0.3327795262194029,62,0.0005
2250,-5.0,65,-5.0,65.0,0.3245611412519779,62,0.0003
2300,-5.0,65,-5.0,65.0,0.31654571904563433,62,0.0011
2350,-5.0,65,-5.0,65.0,0.30872824719433983,62,0.0003
2400,-5.0,65,-5.0,65.0,0.3011038370793723,62,0.0003
2450,-5.0,65,-5.0,65.0,0.29366772081224507,62,0.0004
2500,-5.0,65,-5.0,65.0,0.28641524825313086,62,0.0005
2550,-5.0,65,-5.0,65.0,0.2793418841029192,62,0.0001
2600,-5.0,65,-5.0,65.0,0.27244320506708813,62,0.0078
2650,-5.0,65,-5.0,65.0,0.26571489708961893,62,0.0005
2700,-5.0,65,-5.0,65.0,0.25915275265522114,62,0.0003
2750,-5.0,65,-5.0,65.0,0.2527526681581832,62,0.0001
2800,-5.0,65,-5.0,65.0,0.24651064133620196,62,0.0017
2850,-5.0,65,-5.0,65.0,0.2404227687675873,62,0.0003
2900,-5.0,65,-5.0,65.0,0.23448524343027585,62,0.0002
2950,-5.0,65,-5.0,65.0,0.2286943523211281,62,0.0008
3000,-5.0,65,-5.0,65.0,0.22304647413401948,62,0.0002
3050,-5.0,65,-5.0,65.0,0.21753807699527364,62,0.0009
3100,-5.0,65,-5.0,65.0,0.21216571625502262,62,0.0002
3150,-5.0,65,-5.0,65.0,0.20692603233311097,62,0.0005
3200,-5.0,65,-5.0,65.0,0.2018157486181985,62,0.0005
3250,-5.0,65,-5.0,65.0,0.19683166941874727,62,0.0003
3300,-5.0,65,-5.0,65.0,0.1919706779646106,62,0.0001
3350,-5.0,65,-5.0,65.0,0.18722973445797636,62,0.0002
3400,-5.0,65,-5.0,65.0,0.1826058741724434,62,0.0003
3450,-5.0,65,-5.0,65.0,0.17809620559904438,62,0.0003
3500,-5.0,65,-5.0,65.0,0.17369790863805412,62,0.0003
3550,-5.0,65,-5.0,65.0,0.1694082328354539,62,0.0004
3600,-5.0,65,-5.0,65.0,0.1652244956629483,62,0.0003
3650,-5.0,65,-5.0,65.0,0.1611440808404587,62,0.0010
3700,-5.0,65,-5.0,65.0,0.1571644367000449,62,0.0016
3750,-5.0,65,-5.0,65.0,0.15328307459023202,62,0.0002
3800,-5.0,65,-5.0,65.0,0.1494975673197442,62,0.0002
3850,-5.0,65,-5.0,65.0,0.1458055476396719,62,0.0009
3900,-5.0,65,-5.0,65.0,0.1422047067631241,62,0.0005
3950,-5.0,65,-5.0,65.0,0.13869279292143966,62,0.0004
4000,-5.0,65,-5.0,65.0,0.13526760995605422,62,0.0004
4050,-5.0,65,-5.0,65.0,0.1319270159451434,62,0.0005
4100,-5.0,65,-5.0,65.0,0.12866892186418147,62,0.0001
4150,-5.0,65,-5.0,65.0,0.12549129027958048,62,0.0008
4200,-5.0,65,-5.0,65.0,0.12239213407459068,62,0.0004
4250,-5.0,65,-5.0,65.0,0.11936951520666646,N/A,0.0004
4300,-5.0,65,-5.0,65.0,0.1164215434955208,N/A,0.0001
4350,-5.0,65,-5.0,65.0,0.11354637544110997,N/A,0.0003
4400,-5.0,65,-5.0,65.0,0.11074221307080971,N/A,0.0001
4450,-5.0,65,-5.0,65.0,0.1080073028150614,N/A,0.0040
4500,-5.0,65,-5.0,65.0,0.10533993441078586,N/A,0.0010
4550,-5.0,65,-5.0,65.0,0.10273843983187857,N/A,0.0013
4600,-5.0,65,-5.0,65.0,0.1002011922461172,N/A,0.0007
4650,-5.0,65,-5.0,65.0,0.09772660499783015,N/A,0.0011
4700,-5.0,65,-5.0,65.0,0.09531313061568897,N/A,0.0001
4750,-5.0,65,-5.0,65.0,0.09295925984500425,N/A,0.0021
4800,-5.0,65,-5.0,65.0,0.09066352070392071,N/A,0.0010
4850,-5.0,65,-5.0,65.0,0.08842447756292034,N/A,0.0003
4900,-5.0,65,-5.0,65.0,0.08624073024705824,N/A,0.0006
4950,-5.0,65,-5.0,65.0,0.0841109131603698,N/A,0.0001
5000,-5.0,65,-5.0,65.0,0.0820336944319021,N/A,0.0001
