Episode,TotalReward,Steps,AvgReward,AvgSteps,Epsilon,BestNetworkLen,Loss
4550,-10.0,35,-10.0,35.0,0.10273843983187857,34,0.0008
4600,-10.0,35,-10.0,35.0,0.1002011922461172,34,0.0015
4650,-10.0,35,-10.0,35.0,0.09772660499783015,34,0.0004
4700,-10.0,35,-10.0,35.0,0.09531313061568897,34,0.0005
4750,-10.0,35,-10.0,35.0,0.09295925984500425,34,0.0009
4800,-10.0,35,-10.0,35.0,0.09066352070392071,34,0.0012
4850,-10.0,35,-10.0,35.0,0.08842447756292034,34,0.0034
4900,-10.0,35,-10.0,35.0,0.08624073024705824,34,0.0027
4950,-10.0,35,-10.0,35.0,0.0841109131603698,34,0.0014
5000,-10.0,35,-10.0,35.0,0.0820336944319021,34,0.0023
5050,-10.0,35,-10.0,35.0,0.0800077750828344,N/A,0.0035
5100,-10.0,35,-10.0,35.0,0.07803188821416818,N/A,0.0053
5150,-10.0,35,-10.0,35.0,0.07610479821447784,N/A,0.0004
5200,-10.0,35,-10.0,35.0,0.07422529998722693,N/A,0.0007
5250,-10.0,35,-10.0,35.0,0.07239221819716682,N/A,0.0006
5300,-10.0,35,-10.0,35.0,0.0706044065353464,N/A,0.0013
5350,-10.0,35,-10.0,35.0,0.06886074700227324,N/A,0.0011
5400,-10.0,35,-10.0,35.0,0.06716014920877787,N/A,0.0006
5450,-10.0,35,-10.0,35.0,0.06550154969414453,N/A,0.0012
5500,-10.0,35,-10.0,35.0,0.06388391126108031,N/A,0.0008
5550,-10.0,35,-10.0,35.0,0.06230622232710963,N/A,0.0007
5600,-10.0,35,-10.0,35.0,0.06076749629198526,N/A,0.0008
5650,-10.0,35,-10.0,35.0,0.059266770920723,N/A,0.0012
5700,-10.0,35,-10.0,35.0,0.05780310774187243,N/A,0.0015
5750,-10.0,35,-10.0,35.0,0.05637559146064833,N/A,0.0004
5800,-10.0,35,-10.0,35.0,0.05498332938655545,N/A,0.0005
5850,-10.0,35,-10.0,35.0,0.053625450875148736,N/A,0.0007
5900,-10.0,35,-10.0,35.0,0.05230110678358006,N/A,0.0028
5950,-10.0,35,-10.0,35.0,0.05100946893959062,N/A,0.0015
6000,-10.0,35,-10.0,35.0,0.04974972962361759,N/A,0.0018
