Episode,TotalReward,Steps,AvgReward,AvgSteps,Epsilon,BestNetworkLen,Loss
4100,10.0,10,9.752880452880454,10.32,0.01,10,0.0179
4150,8.333333333333334,12,5.850815850815851,12.42,0.01,10,0.0080
4200,6.666666666666667,15,5.925641025641027,13.9,0.01,10,0.0085
4250,7.6923076923076925,13,7.286446886446885,13.14,0.01,10,0.0176
4300,7.6923076923076925,13,6.648717948717948,13.12,0.01,10,0.0046
4350,-10.0,15,8.587179487179489,11.26,0.01,10,0.0042
4400,9.090909090909092,11,8.553579753579754,11.3,0.01,10,0.0051
4450,9.090909090909092,11,8.93046953046953,11.28,0.01,10,0.0310
4500,9.090909090909092,11,8.480419580419582,11.42,0.01,10,0.0589
4550,7.6923076923076925,13,7.7848151848151845,12.08,0.01,10,0.0208
4600,6.666666666666667,15,6.766200466200466,12.26,0.01,10,0.0098
4650,10.0,10,9.542857142857143,10.18,0.01,10,0.0053
4700,10.0,10,9.2,10.2,0.01,10,0.0048
4750,10.0,10,9.117482517482518,10.3,0.01,10,0.0058
4800,10.0,10,8.668997668997669,10.48,0.01,10,0.0150
4850,10.0,10,9.163636363636364,10.24,0.01,10,0.0106
4900,10.0,10,9.496703296703297,10.24,0.01,10,0.0008
4950,10.0,10,9.442157842157842,10.3,0.01,10,0.0040
5000,10.0,10,9.773160173160171,10.32,0.01,10,0.0146
